age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;subscribed
41;admin.;single;university.degree;unknown;yes;no;telephone;may;thu;137.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
43;blue-collar;married;basic.9y;no;no;yes;cellular;may;wed;179.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
50;entrepreneur;married;university.degree;unknown;no;no;cellular;nov;mon;102.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
30;technician;single;professional.course;no;yes;no;cellular;may;mon;254.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
33;services;married;basic.9y;no;no;yes;cellular;may;tue;277.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
47;technician;married;professional.course;no;yes;no;cellular;aug;tue;256.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
38;services;divorced;basic.6y;no;unknown;unknown;cellular;may;tue;351.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
46;technician;divorced;university.degree;no;yes;no;cellular;nov;fri;796.0;5.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.021;5195.8;yes
38;self-employed;divorced;high.school;no;no;no;cellular;aug;fri;391.0;3.0;999.0;1.0;failure;-2.9;92.201;-31.4;0.869;5076.2;yes
30;entrepreneur;single;university.degree;no;yes;no;cellular;nov;thu;531.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;;5195.8;yes
70;retired;divorced;university.degree;no;yes;no;cellular;sep;fri;692.0;1.0;999.0;0.0;nonexistent;-3.4;92.379;-29.8;0.741;5017.5;yes
38;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;wed;406.0;4.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
40;self-employed;married;university.degree;unknown;no;no;telephone;may;mon;63.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
26;technician;single;university.degree;no;no;no;telephone;jun;tue;1173.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
39;technician;married;unknown;no;yes;yes;cellular;may;fri;256.0;1.0;12.0;1.0;success;-1.8;92.893;-46.2;1.25;5099.1;no
44;technician;married;university.degree;no;no;no;cellular;aug;thu;214.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
56;self-employed;married;basic.9y;no;yes;no;telephone;aug;wed;41.0;7.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
53;technician;married;professional.course;unknown;no;no;telephone;may;wed;864.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
36;technician;married;university.degree;no;no;yes;cellular;may;mon;287.0;2.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;yes
42;unknown;divorced;high.school;no;no;no;telephone;may;thu;57.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
58;admin.;married;university.degree;no;unknown;unknown;telephone;jun;fri;36.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
35;technician;single;university.degree;no;no;no;cellular;jul;wed;128.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
45;services;divorced;high.school;no;no;no;telephone;jun;wed;101.0;5.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
35;unknown;married;basic.9y;no;no;no;telephone;may;thu;108.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
29;unemployed;married;university.degree;no;yes;no;cellular;may;fri;317.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;yes
37;admin.;married;university.degree;no;no;no;telephone;jul;mon;1009.0;5.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
32;housemaid;married;professional.course;no;yes;yes;cellular;aug;tue;291.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
25;student;single;university.degree;no;no;no;cellular;aug;thu;75.0;1.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;0.851;5076.2;no
46;admin.;single;university.degree;no;yes;no;telephone;jun;thu;172.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
52;management;married;professional.course;no;yes;no;cellular;jul;mon;491.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
38;admin.;divorced;basic.9y;no;no;no;cellular;nov;fri;71.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no
28;blue-collar;single;basic.9y;no;yes;yes;cellular;may;tue;637.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;yes
36;admin.;married;university.degree;no;no;no;cellular;jul;mon;61.0;6.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
40;services;divorced;high.school;no;yes;no;cellular;jul;tue;256.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
27;admin.;single;university.degree;no;no;no;cellular;jul;wed;919.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
47;blue-collar;married;basic.9y;no;no;no;telephone;may;fri;85.0;7.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
37;admin.;single;high.school;unknown;yes;no;cellular;nov;mon;433.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
27;technician;single;high.school;no;yes;no;cellular;jul;fri;784.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
35;unemployed;married;basic.4y;no;no;no;cellular;nov;thu;192.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
47;entrepreneur;married;university.degree;no;no;no;cellular;may;fri;376.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
33;management;married;basic.9y;no;yes;yes;cellular;may;wed;168.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
30;technician;single;university.degree;no;yes;yes;cellular;aug;thu;1288.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;yes
51;admin.;married;university.degree;no;no;no;cellular;jul;thu;396.0;4.0;999.0;1.0;failure;-1.7;94.215;-40.3;;4991.6;yes
30;admin.;married;high.school;unknown;no;no;cellular;jul;fri;225.0;7.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
39;technician;married;professional.course;no;no;no;cellular;apr;thu;225.0;1.0;2.0;1.0;success;-1.8;93.075;-47.1;;5099.1;yes
41;admin.;single;university.degree;no;yes;no;cellular;aug;tue;280.0;2.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;0.883;5076.2;no
43;admin.;married;high.school;no;no;no;cellular;jul;mon;999.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;yes
36;technician;divorced;basic.9y;no;no;no;telephone;jul;wed;119.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
45;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;164.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
34;management;married;university.degree;no;yes;no;telephone;jun;fri;280.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
54;retired;married;basic.4y;no;yes;yes;telephone;jul;tue;533.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;yes
30;management;single;university.degree;no;no;yes;telephone;jul;mon;100.0;11.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
38;admin.;single;high.school;no;no;no;cellular;may;mon;22.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
53;management;married;university.degree;no;yes;yes;telephone;aug;fri;81.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
34;services;divorced;high.school;no;yes;yes;cellular;may;fri;562.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;yes
53;services;married;high.school;unknown;no;no;telephone;jun;fri;373.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
30;admin.;single;university.degree;no;no;yes;cellular;jun;fri;199.0;1.0;3.0;1.0;success;-2.9;92.963;-40.8;;5076.2;yes
33;admin.;married;university.degree;no;yes;no;cellular;nov;tue;344.0;2.0;3.0;1.0;success;-3.4;92.649;-30.1;;5017.5;yes
55;admin.;married;basic.4y;unknown;no;no;telephone;jun;fri;1469.0;9.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;yes
59;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;thu;152.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
23;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;240.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
40;technician;single;professional.course;unknown;yes;yes;cellular;aug;wed;94.0;4.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
52;retired;married;university.degree;no;yes;yes;telephone;nov;mon;215.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
30;admin.;married;university.degree;no;no;no;cellular;may;tue;22.0;4.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
28;admin.;married;high.school;no;no;no;cellular;nov;tue;406.0;2.0;999.0;0.0;nonexistent;-3.4;92.649;-30.1;0.715;5017.5;yes
54;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;wed;388.0;4.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
34;unknown;married;basic.6y;no;yes;no;cellular;aug;wed;713.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
47;admin.;divorced;high.school;no;no;no;cellular;jul;mon;532.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
60;retired;married;university.degree;unknown;yes;yes;cellular;aug;mon;146.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
26;management;single;university.degree;no;yes;no;cellular;mar;thu;119.0;1.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;;5099.1;yes
39;blue-collar;married;unknown;no;no;no;cellular;apr;fri;79.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
47;blue-collar;married;high.school;no;yes;no;cellular;may;fri;934.0;2.0;999.0;1.0;failure;-1.8;92.893;-46.2;1.25;5099.1;yes
43;blue-collar;married;basic.4y;unknown;no;no;cellular;may;wed;249.0;2.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;no
70;retired;divorced;basic.4y;no;yes;no;cellular;mar;mon;187.0;3.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;1.811;5099.1;yes
53;admin.;divorced;basic.9y;no;no;yes;cellular;may;fri;164.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
34;admin.;single;university.degree;no;yes;no;cellular;aug;wed;67.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
31;technician;single;professional.course;no;no;no;cellular;may;tue;163.0;2.0;999.0;1.0;failure;-1.8;92.893;-46.2;1.291;5099.1;no
30;admin.;single;university.degree;no;yes;no;cellular;aug;thu;162.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
42;services;married;high.school;no;yes;no;cellular;apr;thu;344.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;;5099.1;yes
48;blue-collar;married;basic.9y;no;yes;no;cellular;aug;wed;360.0;2.0;999.0;0.0;nonexistent;1.4;;-36.1;;5228.1;no
35;services;married;high.school;no;no;no;telephone;may;fri;1349.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;yes
34;admin.;married;university.degree;unknown;no;no;cellular;aug;tue;1227.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;yes
57;management;divorced;university.degree;no;yes;no;telephone;jun;fri;351.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
35;services;married;high.school;unknown;yes;no;telephone;jun;thu;107.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no
52;management;married;university.degree;unknown;no;no;telephone;may;mon;268.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
36;admin.;married;high.school;unknown;yes;no;telephone;may;fri;147.0;14.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
37;services;divorced;high.school;no;unknown;unknown;cellular;jul;mon;114.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
45;admin.;married;high.school;no;yes;no;telephone;may;tue;190.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
38;blue-collar;married;basic.4y;no;no;no;telephone;may;wed;548.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
34;technician;single;professional.course;no;no;yes;telephone;may;tue;3.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
21;student;single;high.school;no;no;no;cellular;mar;tue;220.0;1.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;;5099.1;yes
53;admin.;divorced;university.degree;no;yes;no;cellular;nov;fri;551.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
34;entrepreneur;married;basic.6y;unknown;yes;no;cellular;nov;mon;788.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;yes
33;blue-collar;married;basic.9y;no;no;no;telephone;jun;tue;164.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
30;blue-collar;married;basic.4y;no;yes;no;cellular;nov;wed;77.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
37;admin.;married;university.degree;unknown;no;no;cellular;aug;wed;739.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;yes
29;blue-collar;single;basic.9y;unknown;yes;no;cellular;jul;tue;262.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
32;entrepreneur;married;high.school;no;yes;no;cellular;nov;thu;356.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
27;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;241.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
34;admin.;single;university.degree;no;no;no;cellular;apr;tue;142.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.423;5099.1;yes
44;blue-collar;married;basic.6y;no;no;yes;cellular;aug;tue;177.0;5.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
35;technician;divorced;professional.course;no;no;no;cellular;may;fri;354.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;yes
57;blue-collar;married;unknown;no;no;no;cellular;jul;tue;137.0;4.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
37;management;married;university.degree;no;no;no;cellular;aug;wed;902.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;yes
42;services;divorced;basic.6y;no;no;no;telephone;jun;mon;71.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
34;blue-collar;divorced;high.school;no;yes;no;telephone;oct;thu;160.0;1.0;999.0;0.0;nonexistent;-0.1;93.798;-40.4;4.794;5195.8;yes
41;technician;divorced;professional.course;no;unknown;unknown;cellular;apr;thu;347.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;;5099.1;yes
26;unemployed;single;professional.course;no;no;no;telephone;may;thu;7.0;7.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
52;unemployed;married;basic.4y;no;no;no;cellular;aug;tue;121.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
27;blue-collar;single;basic.6y;no;no;no;cellular;jul;tue;1508.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;yes
36;admin.;divorced;high.school;no;yes;no;cellular;nov;wed;225.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
33;unemployed;married;high.school;no;yes;no;cellular;may;mon;74.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;no
44;management;married;unknown;no;no;no;telephone;apr;tue;473.0;2.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.646;5008.7;yes
33;admin.;married;high.school;no;no;no;telephone;may;wed;143.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.858;5191.0;no
31;technician;married;professional.course;no;no;no;cellular;jul;thu;3643.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
45;admin.;married;university.degree;no;no;no;cellular;aug;mon;216.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
41;admin.;married;university.degree;no;yes;no;cellular;sep;mon;182.0;1.0;999.0;0.0;nonexistent;-3.4;92.379;-29.8;0.797;5017.5;no
29;blue-collar;married;basic.9y;no;yes;yes;cellular;may;mon;34.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;1.299;5099.1;no
36;admin.;single;university.degree;no;yes;no;telephone;jun;thu;55.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
41;admin.;married;high.school;no;yes;no;telephone;may;thu;471.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
39;unemployed;married;university.degree;no;yes;no;telephone;may;mon;501.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
33;blue-collar;married;basic.6y;unknown;yes;no;cellular;may;tue;670.0;2.0;999.0;1.0;failure;-1.8;92.893;-46.2;1.344;5099.1;yes
35;blue-collar;married;basic.4y;no;yes;no;telephone;jul;fri;178.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
58;retired;divorced;professional.course;no;no;no;cellular;apr;thu;430.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
66;retired;married;basic.4y;unknown;yes;no;cellular;aug;tue;142.0;2.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;;5076.2;yes
44;entrepreneur;married;university.degree;no;yes;yes;cellular;nov;thu;96.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8;no
35;blue-collar;married;basic.6y;no;no;no;cellular;may;thu;126.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
46;admin.;married;basic.9y;no;no;no;cellular;aug;thu;73.0;6.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
36;entrepreneur;single;university.degree;no;yes;no;cellular;nov;wed;911.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;yes
37;technician;married;university.degree;no;yes;no;cellular;may;thu;246.0;1.0;2.0;4.0;success;-1.8;93.876;-40.0;;5008.7;yes
27;student;single;unknown;no;no;no;cellular;apr;thu;263.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;;5008.7;no
50;technician;married;professional.course;unknown;no;no;telephone;may;wed;239.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
64;housemaid;married;unknown;no;yes;no;telephone;may;wed;671.0;3.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.697;5008.7;yes
48;entrepreneur;married;university.degree;no;no;no;cellular;apr;thu;27.0;1.0;999.0;2.0;failure;-1.8;93.075;-47.1;1.365;5099.1;no
26;student;single;high.school;no;no;no;telephone;jun;wed;219.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
20;student;single;unknown;no;yes;yes;cellular;oct;tue;187.0;1.0;3.0;4.0;success;-1.1;94.601;-49.5;0.982;4963.6;yes
41;admin.;divorced;basic.6y;no;no;no;telephone;jul;mon;141.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
58;retired;married;professional.course;no;no;no;cellular;aug;wed;135.0;7.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
60;retired;married;basic.6y;no;yes;no;cellular;apr;mon;579.0;2.0;999.0;1.0;failure;-1.8;93.075;-47.1;1.405;5099.1;no
32;technician;married;professional.course;no;yes;no;cellular;may;mon;246.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
31;admin.;single;high.school;no;yes;no;cellular;nov;wed;456.0;2.0;999.0;0.0;nonexistent;-1.1;94.767;-50.8;1.044;4963.6;yes
25;admin.;married;university.degree;no;no;no;cellular;mar;fri;184.0;1.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;;5099.1;no
80;housemaid;married;basic.4y;no;yes;yes;cellular;apr;tue;232.0;1.0;12.0;1.0;success;-1.8;93.749;-34.6;;5008.7;yes
33;self-employed;married;basic.9y;no;yes;no;telephone;may;wed;48.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
38;admin.;married;university.degree;no;yes;no;telephone;jun;wed;70.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
37;blue-collar;single;high.school;no;no;no;cellular;jul;tue;31.0;19.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
41;technician;married;professional.course;unknown;no;no;telephone;may;mon;677.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
38;admin.;single;university.degree;no;yes;no;cellular;mar;thu;420.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;;5008.7;yes
29;blue-collar;single;basic.9y;no;yes;no;cellular;may;wed;528.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;1.281;5099.1;no
31;technician;married;professional.course;no;yes;no;cellular;jun;tue;243.0;5.0;9.0;2.0;success;-1.7;94.055;-39.8;;4991.6;yes
51;technician;married;professional.course;no;yes;yes;cellular;aug;thu;246.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
28;admin.;married;high.school;no;no;no;telephone;jun;wed;84.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
39;services;married;high.school;no;yes;yes;telephone;may;wed;174.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no
34;technician;divorced;professional.course;no;no;no;cellular;jul;tue;323.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
34;blue-collar;single;basic.4y;no;no;no;telephone;may;thu;380.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
27;blue-collar;married;basic.6y;unknown;unknown;unknown;telephone;may;tue;1063.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;yes
37;admin.;single;university.degree;no;no;no;telephone;jun;fri;18.0;11.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
34;blue-collar;married;basic.4y;no;yes;no;telephone;jun;fri;375.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
35;self-employed;married;university.degree;no;yes;no;cellular;jun;thu;269.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
56;services;married;basic.4y;unknown;no;no;cellular;jul;tue;160.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
45;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;225.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
25;student;married;university.degree;no;no;no;cellular;jun;fri;191.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;1.268;5076.2;yes
60;management;divorced;university.degree;no;yes;no;telephone;jun;mon;420.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
31;technician;married;professional.course;no;yes;no;cellular;jun;tue;619.0;2.0;3.0;1.0;success;-1.7;94.055;-39.8;0.723;4991.6;yes
36;admin.;single;high.school;no;unknown;unknown;cellular;dec;mon;480.0;1.0;999.0;1.0;failure;-3.0;92.713;-33.0;;5023.5;yes
37;technician;married;professional.course;no;no;no;telephone;may;tue;34.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
56;admin.;married;university.degree;no;yes;yes;cellular;jul;fri;383.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
44;services;married;basic.6y;unknown;no;no;telephone;may;wed;266.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
27;admin.;single;high.school;no;yes;no;cellular;may;fri;1448.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1;yes
39;technician;married;university.degree;no;no;no;cellular;oct;fri;170.0;1.0;6.0;1.0;success;-3.4;92.431;-26.9;;5017.5;yes
52;self-employed;married;university.degree;no;yes;no;telephone;jun;fri;32.0;1.0;999.0;0.0;nonexistent;-1.7;94.055;-39.8;0.707;4991.6;no
33;admin.;single;university.degree;unknown;yes;no;cellular;aug;wed;183.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
45;admin.;married;high.school;no;yes;no;cellular;nov;mon;58.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.191;5195.8;no
30;admin.;married;university.degree;no;no;no;cellular;aug;thu;194.0;5.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
56;blue-collar;divorced;basic.4y;no;no;no;cellular;nov;thu;150.0;1.0;999.0;1.0;failure;-3.4;92.649;-30.1;0.714;5017.5;no
32;technician;married;high.school;no;no;yes;cellular;jun;fri;112.0;4.0;999.0;1.0;failure;-2.9;92.963;-40.8;;5076.2;no
40;admin.;single;high.school;no;no;yes;telephone;jun;tue;25.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
31;technician;single;basic.9y;unknown;no;no;telephone;may;fri;191.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
36;self-employed;single;university.degree;no;no;no;cellular;jun;mon;177.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
34;admin.;married;university.degree;no;yes;no;cellular;aug;fri;258.0;1.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;0.881;5076.2;no
29;admin.;single;university.degree;no;yes;no;cellular;aug;wed;120.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
30;student;single;high.school;no;no;no;telephone;jun;wed;1242.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
45;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;73.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
55;blue-collar;divorced;basic.4y;unknown;no;yes;telephone;jun;tue;115.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
60;self-employed;divorced;university.degree;no;no;no;cellular;sep;tue;83.0;1.0;3.0;1.0;success;-3.4;92.379;-29.8;0.755;5017.5;yes
